listening on /dev/input/event3 (type/time/code/value)
/dev/input/event3 2973595.729990 type=3 code=54 value=1177
/dev/input/event3 2973595.729990 type=0 code=0 value=0
/dev/input/event3 2973595.735134 type=3 code=53 value=548
/dev/input/event3 2973595.735134 type=3 code=54 value=1186
/dev/input/event3 2973595.735134 type=0 code=0 value=0
/dev/input/event3 2973595.740566 type=3 code=53 value=552
/dev/input/event3 2973595.740566 type=3 code=54 value=1197
/dev/input/event3 2973595.740566 type=0 code=0 value=0
/dev/input/event3 2973595.746121 type=3 code=53 value=557
/dev/input/event3 2973595.746121 type=3 code=54 value=1208
/dev/input/event3 2973595.746121 type=0 code=0 value=0
/dev/input/event3 2973595.751649 type=3 code=53 value=561
/dev/input/event3 2973595.751649 type=3 code=54 value=1219
/dev/input/event3 2973595.751649 type=0 code=0 value=0
/dev/input/event3 2973595.756949 type=3 code=53 value=566
/dev/input/event3 2973595.756949 type=3 code=54 value=1230
/dev/input/event3 2973595.756949 type=0 code=0 value=0
/dev/input/event3 2973595.762277 type=3 code=53 value=572
/dev/input/event3 2973595.762277 type=3 code=54 value=1244
/dev/input/event3 2973595.762277 type=0 code=0 value=0
/dev/input/event3 2973595.767534 type=3 code=53 value=578
/dev/input/event3 2973595.767534 type=3 code=54 value=1259
/dev/input/event3 2973595.767534 type=0 code=0 value=0
/dev/input/event3 2973595.773073 type=3 code=53 value=583
/dev/input/event3 2973595.773073 type=3 code=54 value=1274
/dev/input/event3 2973595.773073 type=0 code=0 value=0
/dev/input/event3 2973595.778498 type=3 code=53 value=588
/dev/input/event3 2973595.778498 type=3 code=54 value=1289
/dev/input/event3 2973595.778498 type=0 code=0 value=0
/dev/input/event3 2973595.783576 type=3 code=53 value=592
/dev/input/event3 2973595.783576 type=3 code=54 value=1305
/dev/input/event3 2973595.783576 type=0 code=0 value=0
/dev/input/event3 2973595.789021 type=3 code=53 value=598
/dev/input/event3 2973595.789021 type=3 code=54 value=1323
/dev/input/event3 2973595.789021 type=0 code=0 value=0
/dev/input/event3 2973595.794556 type=3 code=53 value=603
/dev/input/event3 2973595.794556 type=3 code=54 value=1341
/dev/input/event3 2973595.794556 type=0 code=0 value=0
/dev/input/event3 2973595.799819 type=3 code=53 value=607
/dev/input/event3 2973595.799819 type=3 code=54 value=1359
/dev/input/event3 2973595.799819 type=0 code=0 value=0
/dev/input/event3 2973595.805420 type=3 code=53 value=611
/dev/input/event3 2973595.805420 type=3 code=54 value=1377
/dev/input/event3 2973595.805420 type=0 code=0 value=0
/dev/input/event3 2973595.810542 type=3 code=53 value=614
/dev/input/event3 2973595.810542 type=3 code=54 value=1394
/dev/input/event3 2973595.810542 type=0 code=0 value=0
/dev/input/event3 2973595.816209 type=3 code=53 value=618
/dev/input/event3 2973595.816209 type=3 code=54 value=1411
/dev/input/event3 2973595.816209 type=0 code=0 value=0
/dev/input/event3 2973595.821601 type=3 code=53 value=620
/dev/input/event3 2973595.821601 type=3 code=54 value=1427
/dev/input/event3 2973595.821601 type=0 code=0 value=0
/dev/input/event3 2973595.826933 type=3 code=53 value=623
/dev/input/event3 2973595.826933 type=3 code=54 value=1443
/dev/input/event3 2973595.826933 type=0 code=0 value=0
/dev/input/event3 2973595.832041 type=3 code=53 value=625
/dev/input/event3 2973595.832041 type=3 code=54 value=1459
/dev/input/event3 2973595.832041 type=0 code=0 value=0
/dev/input/event3 2973595.837704 type=3 code=53 value=627
/dev/input/event3 2973595.837704 type=3 code=54 value=1475
/dev/input/event3 2973595.837704 type=0 code=0 value=0
/dev/input/event3 2973595.842983 type=3 code=53 value=629
/dev/input/event3 2973595.842983 type=3 code=54 value=1489
/dev/input/event3 2973595.842983 type=0 code=0 value=0
/dev/input/event3 2973595.848331 type=3 code=53 value=630
/dev/input/event3 2973595.848331 type=3 code=54 value=1503
/dev/input/event3 2973595.848331 type=0 code=0 value=0
/dev/input/event3 2973595.853598 type=3 code=53 value=631
/dev/input/event3 2973595.853598 type=3 code=54 value=1517
/dev/input/event3 2973595.853598 type=0 code=0 value=0
/dev/input/event3 2973595.859210 type=3 code=53 value=632
/dev/input/event3 2973595.859210 type=3 code=54 value=1530
/dev/input/event3 2973595.859210 type=0 code=0 value=0
/dev/input/event3 2973595.864618 type=3 code=53 value=633
/dev/input/event3 2973595.864618 type=3 code=54 value=1541
/dev/input/event3 2973595.864618 type=0 code=0 value=0
/dev/input/event3 2973595.869880 type=3 code=53 value=634
/dev/input/event3 2973595.869880 type=3 code=54 value=1551
/dev/input/event3 2973595.869880 type=0 code=0 value=0
/dev/input/event3 2973595.875263 type=3 code=53 value=635
/dev/input/event3 2973595.875263 type=3 code=54 value=1559
/dev/input/event3 2973595.875263 type=0 code=0 value=0
/dev/input/event3 2973595.880703 type=3 code=54 value=1566
/dev/input/event3 2973595.880703 type=0 code=0 value=0
/dev/input/event3 2973595.886174 type=3 code=53 value=634
/dev/input/event3 2973595.886174 type=3 code=54 value=1573
/dev/input/event3 2973595.886174 type=0 code=0 value=0
/dev/input/event3 2973595.891617 type=3 code=54 value=1579
/dev/input/event3 2973595.891617 type=0 code=0 value=0
/dev/input/event3 2973595.897086 type=3 code=54 value=1584
/dev/input/event3 2973595.897086 type=0 code=0 value=0
/dev/input/event3 2973595.902467 type=3 code=54 value=1588
/dev/input/event3 2973595.902467 type=0 code=0 value=0
/dev/input/event3 2973595.907812 type=3 code=53 value=633
/dev/input/event3 2973595.907812 type=3 code=54 value=1592
/dev/input/event3 2973595.907812 type=0 code=0 value=0
/dev/input/event3 2973595.924006 type=3 code=54 value=1593
/dev/input/event3 2973595.924006 type=0 code=0 value=0
/dev/input/event3 2973595.929214 type=3 code=54 value=1594
/dev/input/event3 2973595.929214 type=0 code=0 value=0
/dev/input/event3 2973595.934495 type=3 code=54 value=1595
/dev/input/event3 2973595.934495 type=0 code=0 value=0
/dev/input/event3 2973595.939885 type=3 code=54 value=1596
/dev/input/event3 2973595.939885 type=0 code=0 value=0
/dev/input/event3 2973595.945433 type=3 code=54 value=1598
/dev/input/event3 2973595.945433 type=0 code=0 value=0
/dev/input/event3 2973595.950818 type=3 code=53 value=632
/dev/input/event3 2973595.950818 type=3 code=54 value=1599
/dev/input/event3 2973595.950818 type=0 code=0 value=0
/dev/input/event3 2973595.956245 type=3 code=54 value=1600
/dev/input/event3 2973595.956245 type=0 code=0 value=0
/dev/input/event3 2973595.961438 type=3 code=54 value=1601
/dev/input/event3 2973595.961438 type=0 code=0 value=0
/dev/input/event3 2973595.972301 type=3 code=54 value=1602
/dev/input/event3 2973595.972301 type=0 code=0 value=0
/dev/input/event3 2973595.977899 type=3 code=54 value=1603
/dev/input/event3 2973595.977899 type=0 code=0 value=0
/dev/input/event3 2973595.983281 type=3 code=53 value=631
/dev/input/event3 2973595.983281 type=0 code=0 value=0
/dev/input/event3 2973595.999346 type=3 code=53 value=630
/dev/input/event3 2973595.999346 type=3 code=54 value=1599
/dev/input/event3 2973595.999346 type=0 code=0 value=0
/dev/input/event3 2973596.004752 type=3 code=53 value=628
/dev/input/event3 2973596.004752 type=3 code=54 value=1588
/dev/input/event3 2973596.004752 type=0 code=0 value=0
/dev/input/event3 2973596.010244 type=3 code=53 value=625
/dev/input/event3 2973596.010244 type=3 code=54 value=1573
/dev/input/event3 2973596.010244 type=0 code=0 value=0
/dev/input/event3 2973596.015345 type=3 code=53 value=623
/dev/input/event3 2973596.015345 type=3 code=54 value=1556
/dev/input/event3 2973596.015345 type=0 code=0 value=0
/dev/input/event3 2973596.020899 type=3 code=53 value=621
/dev/input/event3 2973596.020899 type=3 code=54 value=1539
/dev/input/event3 2973596.020899 type=0 code=0 value=0
/dev/input/event3 2973596.026376 type=3 code=54 value=1522
/dev/input/event3 2973596.026376 type=0 code=0 value=0
/dev/input/event3 2973596.031788 type=3 code=53 value=620
/dev/input/event3 2973596.031788 type=3 code=54 value=1502
/dev/input/event3 2973596.031788 type=0 code=0 value=0
/dev/input/event3 2973596.036893 type=3 code=53 value=619
/dev/input/event3 2973596.036893 type=3 code=54 value=1481
/dev/input/event3 2973596.036893 type=0 code=0 value=0
/dev/input/event3 2973596.042481 type=3 code=53 value=618
/dev/input/event3 2973596.042481 type=3 code=54 value=1458
/dev/input/event3 2973596.042481 type=0 code=0 value=0
/dev/input/event3 2973596.047861 type=3 code=54 value=1432
/dev/input/event3 2973596.047861 type=0 code=0 value=0
/dev/input/event3 2973596.053106 type=3 code=54 value=1405
/dev/input/event3 2973596.053106 type=0 code=0 value=0
/dev/input/event3 2973596.058482 type=3 code=54 value=1378
/dev/input/event3 2973596.058482 type=0 code=0 value=0
/dev/input/event3 2973596.063860 type=3 code=54 value=1349
/dev/input/event3 2973596.063860 type=0 code=0 value=0
/dev/input/event3 2973596.069478 type=3 code=53 value=617
/dev/input/event3 2973596.069478 type=3 code=54 value=1320
/dev/input/event3 2973596.069478 type=0 code=0 value=0
/dev/input/event3 2973596.074650 type=3 code=54 value=1290
/dev/input/event3 2973596.074650 type=0 code=0 value=0
/dev/input/event3 2973596.080277 type=3 code=53 value=616
/dev/input/event3 2973596.080277 type=3 code=54 value=1260
/dev/input/event3 2973596.080277 type=0 code=0 value=0
/dev/input/event3 2973596.085547 type=3 code=53 value=615
/dev/input/event3 2973596.085547 type=3 code=54 value=1231
/dev/input/event3 2973596.085547 type=0 code=0 value=0
/dev/input/event3 2973596.090998 type=3 code=53 value=614
/dev/input/event3 2973596.090998 type=3 code=54 value=1201
/dev/input/event3 2973596.090998 type=0 code=0 value=0
/dev/input/event3 2973596.096209 type=3 code=53 value=612
/dev/input/event3 2973596.096209 type=3 code=54 value=1172
/dev/input/event3 2973596.096209 type=0 code=0 value=0
/dev/input/event3 2973596.101611 type=3 code=53 value=610
/dev/input/event3 2973596.101611 type=3 code=54 value=1142
/dev/input/event3 2973596.101611 type=0 code=0 value=0
/dev/input/event3 2973596.107145 type=3 code=53 value=608
/dev/input/event3 2973596.107145 type=3 code=54 value=1114
/dev/input/event3 2973596.107145 type=0 code=0 value=0
/dev/input/event3 2973596.112577 type=3 code=53 value=606
/dev/input/event3 2973596.112577 type=3 code=54 value=1085
/dev/input/event3 2973596.112577 type=0 code=0 value=0
/dev/input/event3 2973596.117631 type=3 code=53 value=605
/dev/input/event3 2973596.117631 type=3 code=54 value=1057
/dev/input/event3 2973596.117631 type=0 code=0 value=0
/dev/input/event3 2973596.123339 type=3 code=53 value=602
/dev/input/event3 2973596.123339 type=3 code=54 value=1031
/dev/input/event3 2973596.123339 type=0 code=0 value=0
/dev/input/event3 2973596.128752 type=3 code=53 value=601
/dev/input/event3 2973596.128752 type=3 code=54 value=1005
/dev/input/event3 2973596.128752 type=0 code=0 value=0
/dev/input/event3 2973596.133959 type=3 code=53 value=599
/dev/input/event3 2973596.133959 type=3 code=54 value=982
/dev/input/event3 2973596.133959 type=0 code=0 value=0
/dev/input/event3 2973596.139496 type=3 code=53 value=597
/dev/input/event3 2973596.139496 type=3 code=54 value=959
/dev/input/event3 2973596.139496 type=0 code=0 value=0
/dev/input/event3 2973596.144907 type=3 code=53 value=596
/dev/input/event3 2973596.144907 type=3 code=54 value=938
/dev/input/event3 2973596.144907 type=0 code=0 value=0
/dev/input/event3 2973596.150045 type=3 code=53 value=595
/dev/input/event3 2973596.150045 type=3 code=54 value=919
/dev/input/event3 2973596.150045 type=0 code=0 value=0
/dev/input/event3 2973596.155429 type=3 code=53 value=593
/dev/input/event3 2973596.155429 type=3 code=54 value=901
/dev/input/event3 2973596.155429 type=0 code=0 value=0
/dev/input/event3 2973596.161130 type=3 code=53 value=591
/dev/input/event3 2973596.161130 type=3 code=54 value=885
/dev/input/event3 2973596.161130 type=0 code=0 value=0
/dev/input/event3 2973596.166554 type=3 code=53 value=590
/dev/input/event3 2973596.166554 type=3 code=54 value=870
/dev/input/event3 2973596.166554 type=0 code=0 value=0
/dev/input/event3 2973596.171933 type=3 code=53 value=589
/dev/input/event3 2973596.171933 type=3 code=54 value=857
/dev/input/event3 2973596.171933 type=0 code=0 value=0
/dev/input/event3 2973596.177380 type=3 code=53 value=588
/dev/input/event3 2973596.177380 type=3 code=54 value=845
/dev/input/event3 2973596.177380 type=0 code=0 value=0
/dev/input/event3 2973596.182700 type=3 code=53 value=587
/dev/input/event3 2973596.182700 type=3 code=54 value=835
/dev/input/event3 2973596.182700 type=0 code=0 value=0
/dev/input/event3 2973596.187901 type=3 code=53 value=586
/dev/input/event3 2973596.187901 type=3 code=54 value=827
/dev/input/event3 2973596.187901 type=0 code=0 value=0
/dev/input/event3 2973596.193511 type=3 code=53 value=585
/dev/input/event3 2973596.193511 type=3 code=54 value=819
/dev/input/event3 2973596.193511 type=0 code=0 value=0
/dev/input/event3 2973596.198943 type=3 code=54 value=814
/dev/input/event3 2973596.198943 type=0 code=0 value=0
/dev/input/event3 2973596.204332 type=3 code=54 value=810
/dev/input/event3 2973596.204332 type=0 code=0 value=0
/dev/input/event3 2973596.209762 type=3 code=54 value=807
/dev/input/event3 2973596.209762 type=0 code=0 value=0
/dev/input/event3 2973596.214914 type=3 code=54 value=805
/dev/input/event3 2973596.214914 type=0 code=0 value=0
/dev/input/event3 2973596.220485 type=3 code=54 value=804
/dev/input/event3 2973596.220485 type=0 code=0 value=0
/dev/input/event3 2973596.258379 type=3 code=54 value=805
/dev/input/event3 2973596.258379 type=0 code=0 value=0
/dev/input/event3 2973596.263712 type=3 code=54 value=806
/dev/input/event3 2973596.263712 type=0 code=0 value=0
/dev/input/event3 2973596.268887 type=3 code=54 value=807
/dev/input/event3 2973596.268887 type=0 code=0 value=0
/dev/input/event3 2973596.274484 type=3 code=54 value=808
/dev/input/event3 2973596.274484 type=0 code=0 value=0
/dev/input/event3 2973596.279702 type=3 code=54 value=810
/dev/input/event3 2973596.279702 type=0 code=0 value=0
/dev/input/event3 2973596.285144 type=3 code=54 value=815
/dev/input/event3 2973596.285144 type=0 code=0 value=0
/dev/input/event3 2973596.290626 type=3 code=54 value=828
/dev/input/event3 2973596.290626 type=0 code=0 value=0
/dev/input/event3 2973596.295701 type=3 code=54 value=843
/dev/input/event3 2973596.295701 type=0 code=0 value=0
/dev/input/event3 2973596.301306 type=3 code=54 value=858
/dev/input/event3 2973596.301306 type=0 code=0 value=0
/dev/input/event3 2973596.306700 type=3 code=54 value=873
/dev/input/event3 2973596.306700 type=0 code=0 value=0
/dev/input/event3 2973596.311634 type=3 code=57 value=-1
/dev/input/event3 2973596.311634 type=1 code=330 value=0
/dev/input/event3 2973596.311634 type=0 code=0 value=0
/dev/input/event3 2973596.535203 type=3 code=57 value=19
/dev/input/event3 2973596.535203 type=3 code=53 value=498
/dev/input/event3 2973596.535203 type=3 code=54 value=1353
/dev/input/event3 2973596.535203 type=1 code=330 value=1
/dev/input/event3 2973596.535203 type=0 code=0 value=0
/dev/input/event3 2973596.562314 type=3 code=53 value=497
/dev/input/event3 2973596.562314 type=3 code=54 value=1319
/dev/input/event3 2973596.562314 type=0 code=0 value=0
/dev/input/event3 2973596.567867 type=3 code=53 value=495
/dev/input/event3 2973596.567867 type=3 code=54 value=1290
/dev/input/event3 2973596.567867 type=0 code=0 value=0
/dev/input/event3 2973596.573297 type=3 code=53 value=493
/dev/input/event3 2973596.573297 type=3 code=54 value=1266
/dev/input/event3 2973596.573297 type=0 code=0 value=0
/dev/input/event3 2973596.578709 type=3 code=53 value=491
/dev/input/event3 2973596.578709 type=3 code=54 value=1247
/dev/input/event3 2973596.578709 type=0 code=0 value=0
/dev/input/event3 2973596.584087 type=3 code=53 value=488
/dev/input/event3 2973596.584087 type=3 code=54 value=1229
/dev/input/event3 2973596.584087 type=0 code=0 value=0
/dev/input/event3 2973596.589621 type=3 code=53 value=487
/dev/input/event3 2973596.589621 type=3 code=54 value=1212
/dev/input/event3 2973596.589621 type=0 code=0 value=0
/dev/input/event3 2973596.594676 type=3 code=53 value=485
/dev/input/event3 2973596.594676 type=3 code=54 value=1196
/dev/input/event3 2973596.594676 type=0 code=0 value=0
/dev/input/event3 2973596.600141 type=3 code=53 value=484
/dev/input/event3 2973596.600141 type=3 code=54 value=1180
/dev/input/event3 2973596.600141 type=0 code=0 value=0
/dev/input/event3 2973596.605533 type=3 code=53 value=483
/dev/input/event3 2973596.605533 type=3 code=54 value=1174
/dev/input/event3 2973596.605533 type=0 code=0 value=0
/dev/input/event3 2973596.611146 type=3 code=54 value=1162
/dev/input/event3 2973596.611146 type=0 code=0 value=0
/dev/input/event3 2973596.616564 type=3 code=53 value=482
/dev/input/event3 2973596.616564 type=3 code=54 value=1146
