listening on /dev/input/event3 (type/time/code/value)
/dev/input/event3 2972884.143910 type=0 code=0 value=0
/dev/input/event3 2972884.149202 type=3 code=53 value=370
/dev/input/event3 2972884.149202 type=3 code=54 value=952
/dev/input/event3 2972884.149202 type=0 code=0 value=0
/dev/input/event3 2972884.154637 type=3 code=53 value=365
/dev/input/event3 2972884.154637 type=3 code=54 value=941
/dev/input/event3 2972884.154637 type=0 code=0 value=0
/dev/input/event3 2972884.159898 type=3 code=53 value=361
/dev/input/event3 2972884.159898 type=3 code=54 value=928
/dev/input/event3 2972884.159898 type=0 code=0 value=0
/dev/input/event3 2972884.165319 type=3 code=53 value=357
/dev/input/event3 2972884.165319 type=3 code=54 value=916
/dev/input/event3 2972884.165319 type=0 code=0 value=0
/dev/input/event3 2972884.170817 type=3 code=53 value=354
/dev/input/event3 2972884.170817 type=3 code=54 value=906
/dev/input/event3 2972884.170817 type=0 code=0 value=0
/dev/input/event3 2972884.176083 type=3 code=53 value=352
/dev/input/event3 2972884.176083 type=3 code=54 value=897
/dev/input/event3 2972884.176083 type=0 code=0 value=0
/dev/input/event3 2972884.181780 type=3 code=53 value=350
/dev/input/event3 2972884.181780 type=3 code=54 value=890
/dev/input/event3 2972884.181780 type=0 code=0 value=0
/dev/input/event3 2972884.187102 type=3 code=53 value=349
/dev/input/event3 2972884.187102 type=3 code=54 value=885
/dev/input/event3 2972884.187102 type=0 code=0 value=0
/dev/input/event3 2972884.192501 type=3 code=54 value=881
/dev/input/event3 2972884.192501 type=0 code=0 value=0
/dev/input/event3 2972884.197755 type=3 code=54 value=880
/dev/input/event3 2972884.197755 type=0 code=0 value=0
/dev/input/event3 2972884.213447 type=3 code=57 value=-1
/dev/input/event3 2972884.213447 type=1 code=330 value=0
/dev/input/event3 2972884.213447 type=0 code=0 value=0
/dev/input/event3 2972884.421533 type=3 code=57 value=32
/dev/input/event3 2972884.421533 type=3 code=53 value=397
/dev/input/event3 2972884.421533 type=3 code=54 value=1259
/dev/input/event3 2972884.421533 type=1 code=330 value=1
/dev/input/event3 2972884.421533 type=0 code=0 value=0
/dev/input/event3 2972884.486530 type=3 code=53 value=403
/dev/input/event3 2972884.486530 type=3 code=54 value=1248
/dev/input/event3 2972884.486530 type=0 code=0 value=0
/dev/input/event3 2972884.492059 type=3 code=53 value=407
/dev/input/event3 2972884.492059 type=3 code=54 value=1234
/dev/input/event3 2972884.492059 type=0 code=0 value=0
/dev/input/event3 2972884.497328 type=3 code=53 value=412
/dev/input/event3 2972884.497328 type=3 code=54 value=1217
/dev/input/event3 2972884.497328 type=0 code=0 value=0
/dev/input/event3 2972884.502836 type=3 code=53 value=415
/dev/input/event3 2972884.502836 type=3 code=54 value=1202
/dev/input/event3 2972884.502836 type=0 code=0 value=0
/dev/input/event3 2972884.507962 type=3 code=53 value=417
/dev/input/event3 2972884.507962 type=3 code=54 value=1187
/dev/input/event3 2972884.507962 type=0 code=0 value=0
/dev/input/event3 2972884.513410 type=3 code=53 value=418
/dev/input/event3 2972884.513410 type=3 code=54 value=1174
/dev/input/event3 2972884.513410 type=0 code=0 value=0
/dev/input/event3 2972884.518808 type=3 code=54 value=1167
/dev/input/event3 2972884.518808 type=0 code=0 value=0
/dev/input/event3 2972884.524207 type=3 code=53 value=417
/dev/input/event3 2972884.524207 type=3 code=54 value=1154
/dev/input/event3 2972884.524207 type=0 code=0 value=0
/dev/input/event3 2972884.529543 type=3 code=53 value=416
/dev/input/event3 2972884.529543 type=3 code=54 value=1139
/dev/input/event3 2972884.529543 type=0 code=0 value=0
/dev/input/event3 2972884.535081 type=3 code=53 value=414
/dev/input/event3 2972884.535081 type=3 code=54 value=1122
/dev/input/event3 2972884.535081 type=0 code=0 value=0
/dev/input/event3 2972884.540598 type=3 code=53 value=410
/dev/input/event3 2972884.540598 type=3 code=54 value=1103
/dev/input/event3 2972884.540598 type=0 code=0 value=0
/dev/input/event3 2972884.546008 type=3 code=53 value=406
/dev/input/event3 2972884.546008 type=3 code=54 value=1084
/dev/input/event3 2972884.546008 type=0 code=0 value=0
/dev/input/event3 2972884.551081 type=3 code=53 value=400
/dev/input/event3 2972884.551081 type=3 code=54 value=1062
/dev/input/event3 2972884.551081 type=0 code=0 value=0
/dev/input/event3 2972884.556773 type=3 code=53 value=393
/dev/input/event3 2972884.556773 type=3 code=54 value=1042
/dev/input/event3 2972884.556773 type=0 code=0 value=0
/dev/input/event3 2972884.562197 type=3 code=53 value=386
/dev/input/event3 2972884.562197 type=3 code=54 value=1022
/dev/input/event3 2972884.562197 type=0 code=0 value=0
/dev/input/event3 2972884.567307 type=3 code=53 value=379
/dev/input/event3 2972884.567307 type=3 code=54 value=1003
/dev/input/event3 2972884.567307 type=0 code=0 value=0
/dev/input/event3 2972884.572870 type=3 code=53 value=371
/dev/input/event3 2972884.572870 type=3 code=54 value=986
/dev/input/event3 2972884.572870 type=0 code=0 value=0
/dev/input/event3 2972884.578120 type=3 code=53 value=364
/dev/input/event3 2972884.578120 type=3 code=54 value=971
/dev/input/event3 2972884.578120 type=0 code=0 value=0
/dev/input/event3 2972884.583388 type=3 code=53 value=357
/dev/input/event3 2972884.583388 type=3 code=54 value=957
/dev/input/event3 2972884.583388 type=0 code=0 value=0
/dev/input/event3 2972884.588999 type=3 code=53 value=351
/dev/input/event3 2972884.588999 type=3 code=54 value=944
/dev/input/event3 2972884.588999 type=0 code=0 value=0
/dev/input/event3 2972884.594391 type=3 code=53 value=346
/dev/input/event3 2972884.594391 type=3 code=54 value=934
/dev/input/event3 2972884.594391 type=0 code=0 value=0
/dev/input/event3 2972884.599939 type=3 code=53 value=341
/dev/input/event3 2972884.599939 type=3 code=54 value=926
/dev/input/event3 2972884.599939 type=0 code=0 value=0
/dev/input/event3 2972884.605088 type=3 code=53 value=338
/dev/input/event3 2972884.605088 type=3 code=54 value=920
/dev/input/event3 2972884.605088 type=0 code=0 value=0
/dev/input/event3 2972884.610525 type=3 code=53 value=334
/dev/input/event3 2972884.610525 type=3 code=54 value=916
/dev/input/event3 2972884.610525 type=0 code=0 value=0
/dev/input/event3 2972884.615882 type=3 code=53 value=332
/dev/input/event3 2972884.615882 type=3 code=54 value=914
/dev/input/event3 2972884.615882 type=0 code=0 value=0
/dev/input/event3 2972884.621443 type=3 code=53 value=330
/dev/input/event3 2972884.621443 type=3 code=54 value=913
/dev/input/event3 2972884.621443 type=0 code=0 value=0
/dev/input/event3 2972884.626793 type=3 code=53 value=329
/dev/input/event3 2972884.626793 type=0 code=0 value=0
/dev/input/event3 2972884.637618 type=3 code=54 value=914
/dev/input/event3 2972884.637618 type=0 code=0 value=0
/dev/input/event3 2972884.648252 type=3 code=54 value=917
/dev/input/event3 2972884.648252 type=0 code=0 value=0
/dev/input/event3 2972884.653502 type=3 code=57 value=-1
/dev/input/event3 2972884.653502 type=1 code=330 value=0
/dev/input/event3 2972884.653502 type=0 code=0 value=0
/dev/input/event3 2972884.789713 type=3 code=57 value=33
/dev/input/event3 2972884.789713 type=3 code=53 value=468
/dev/input/event3 2972884.789713 type=3 code=54 value=1548
/dev/input/event3 2972884.789713 type=1 code=330 value=1
/dev/input/event3 2972884.789713 type=0 code=0 value=0
/dev/input/event3 2972884.919770 type=3 code=53 value=464
/dev/input/event3 2972884.919770 type=3 code=54 value=1539
/dev/input/event3 2972884.919770 type=0 code=0 value=0
/dev/input/event3 2972884.925047 type=3 code=53 value=461
/dev/input/event3 2972884.925047 type=3 code=54 value=1530
/dev/input/event3 2972884.925047 type=0 code=0 value=0
/dev/input/event3 2972884.930466 type=3 code=53 value=459
/dev/input/event3 2972884.930466 type=3 code=54 value=1522
/dev/input/event3 2972884.930466 type=0 code=0 value=0
/dev/input/event3 2972884.935733 type=3 code=53 value=457
/dev/input/event3 2972884.935733 type=3 code=54 value=1515
/dev/input/event3 2972884.935733 type=0 code=0 value=0
/dev/input/event3 2972884.941105 type=3 code=54 value=1507
/dev/input/event3 2972884.941105 type=0 code=0 value=0
/dev/input/event3 2972884.946593 type=3 code=54 value=1500
/dev/input/event3 2972884.946593 type=0 code=0 value=0
/dev/input/event3 2972884.951936 type=3 code=54 value=1493
/dev/input/event3 2972884.951936 type=0 code=0 value=0
/dev/input/event3 2972884.957364 type=3 code=54 value=1491
/dev/input/event3 2972884.957364 type=0 code=0 value=0
/dev/input/event3 2972884.962797 type=3 code=54 value=1487
/dev/input/event3 2972884.962797 type=0 code=0 value=0
/dev/input/event3 2972884.968282 type=3 code=54 value=1481
/dev/input/event3 2972884.968282 type=0 code=0 value=0
/dev/input/event3 2972884.973605 type=3 code=54 value=1475
/dev/input/event3 2972884.973605 type=0 code=0 value=0
/dev/input/event3 2972884.978929 type=3 code=53 value=458
/dev/input/event3 2972884.978929 type=3 code=54 value=1470
/dev/input/event3 2972884.978929 type=0 code=0 value=0
/dev/input/event3 2972884.984330 type=3 code=54 value=1464
/dev/input/event3 2972884.984330 type=0 code=0 value=0
/dev/input/event3 2972884.989798 type=3 code=53 value=459
/dev/input/event3 2972884.989798 type=3 code=54 value=1459
/dev/input/event3 2972884.989798 type=0 code=0 value=0
/dev/input/event3 2972884.995097 type=3 code=54 value=1454
/dev/input/event3 2972884.995097 type=0 code=0 value=0
/dev/input/event3 2972885.000402 type=3 code=54 value=1449
/dev/input/event3 2972885.000402 type=0 code=0 value=0
/dev/input/event3 2972885.005731 type=3 code=53 value=460
/dev/input/event3 2972885.005731 type=3 code=54 value=1444
/dev/input/event3 2972885.005731 type=0 code=0 value=0
/dev/input/event3 2972885.011293 type=3 code=54 value=1440
/dev/input/event3 2972885.011293 type=0 code=0 value=0
/dev/input/event3 2972885.016815 type=3 code=53 value=461
/dev/input/event3 2972885.016815 type=3 code=54 value=1436
/dev/input/event3 2972885.016815 type=0 code=0 value=0
/dev/input/event3 2972885.022199 type=3 code=54 value=1433
/dev/input/event3 2972885.022199 type=0 code=0 value=0
/dev/input/event3 2972885.027417 type=3 code=54 value=1432
/dev/input/event3 2972885.027417 type=0 code=0 value=0
/dev/input/event3 2972885.033038 type=3 code=53 value=462
/dev/input/event3 2972885.033038 type=3 code=54 value=1430
/dev/input/event3 2972885.033038 type=0 code=0 value=0
/dev/input/event3 2972885.038433 type=3 code=54 value=1428
/dev/input/event3 2972885.038433 type=0 code=0 value=0
/dev/input/event3 2972885.043858 type=3 code=54 value=1426
/dev/input/event3 2972885.043858 type=0 code=0 value=0
/dev/input/event3 2972885.049149 type=3 code=54 value=1424
/dev/input/event3 2972885.049149 type=0 code=0 value=0
/dev/input/event3 2972885.054543 type=3 code=53 value=463
/dev/input/event3 2972885.054543 type=3 code=54 value=1422
/dev/input/event3 2972885.054543 type=0 code=0 value=0
/dev/input/event3 2972885.060052 type=3 code=54 value=1420
/dev/input/event3 2972885.060052 type=0 code=0 value=0
/dev/input/event3 2972885.065260 type=3 code=54 value=1418
/dev/input/event3 2972885.065260 type=0 code=0 value=0
/dev/input/event3 2972885.070823 type=3 code=53 value=464
/dev/input/event3 2972885.070823 type=3 code=54 value=1416
/dev/input/event3 2972885.070823 type=0 code=0 value=0
/dev/input/event3 2972885.076146 type=3 code=54 value=1413
/dev/input/event3 2972885.076146 type=0 code=0 value=0
/dev/input/event3 2972885.081596 type=3 code=54 value=1411
/dev/input/event3 2972885.081596 type=0 code=0 value=0
/dev/input/event3 2972885.086897 type=3 code=53 value=465
/dev/input/event3 2972885.086897 type=3 code=54 value=1408
/dev/input/event3 2972885.086897 type=0 code=0 value=0
/dev/input/event3 2972885.092411 type=3 code=54 value=1405
/dev/input/event3 2972885.092411 type=0 code=0 value=0
/dev/input/event3 2972885.097685 type=3 code=54 value=1403
/dev/input/event3 2972885.097685 type=0 code=0 value=0
/dev/input/event3 2972885.103083 type=3 code=54 value=1401
/dev/input/event3 2972885.103083 type=0 code=0 value=0
/dev/input/event3 2972885.108548 type=3 code=54 value=1397
/dev/input/event3 2972885.108548 type=0 code=0 value=0
/dev/input/event3 2972885.113839 type=3 code=54 value=1394
/dev/input/event3 2972885.113839 type=0 code=0 value=0
/dev/input/event3 2972885.119093 type=3 code=54 value=1390
/dev/input/event3 2972885.119093 type=0 code=0 value=0
/dev/input/event3 2972885.124666 type=3 code=54 value=1387
/dev/input/event3 2972885.124666 type=0 code=0 value=0
/dev/input/event3 2972885.130074 type=3 code=53 value=464
/dev/input/event3 2972885.130074 type=3 code=54 value=1383
/dev/input/event3 2972885.130074 type=0 code=0 value=0
/dev/input/event3 2972885.135400 type=3 code=54 value=1379
/dev/input/event3 2972885.135400 type=0 code=0 value=0
/dev/input/event3 2972885.140751 type=3 code=53 value=463
/dev/input/event3 2972885.140751 type=3 code=54 value=1375
/dev/input/event3 2972885.140751 type=0 code=0 value=0
/dev/input/event3 2972885.146118 type=3 code=53 value=462
/dev/input/event3 2972885.146118 type=3 code=54 value=1371
/dev/input/event3 2972885.146118 type=0 code=0 value=0
/dev/input/event3 2972885.151587 type=3 code=54 value=1367
/dev/input/event3 2972885.151587 type=0 code=0 value=0
/dev/input/event3 2972885.157146 type=3 code=53 value=461
/dev/input/event3 2972885.157146 type=3 code=54 value=1364
/dev/input/event3 2972885.157146 type=0 code=0 value=0
/dev/input/event3 2972885.162540 type=3 code=54 value=1361
/dev/input/event3 2972885.162540 type=0 code=0 value=0
/dev/input/event3 2972885.167829 type=3 code=54 value=1359
/dev/input/event3 2972885.167829 type=0 code=0 value=0
/dev/input/event3 2972885.173398 type=3 code=53 value=460
/dev/input/event3 2972885.173398 type=3 code=54 value=1357
/dev/input/event3 2972885.173398 type=0 code=0 value=0
/dev/input/event3 2972885.178609 type=3 code=54 value=1356
/dev/input/event3 2972885.178609 type=0 code=0 value=0
/dev/input/event3 2972885.184113 type=3 code=54 value=1355
/dev/input/event3 2972885.184113 type=0 code=0 value=0
/dev/input/event3 2972885.189557 type=3 code=54 value=1354
/dev/input/event3 2972885.189557 type=0 code=0 value=0
/dev/input/event3 2972885.194995 type=3 code=54 value=1353
/dev/input/event3 2972885.194995 type=0 code=0 value=0
/dev/input/event3 2972885.200332 type=3 code=53 value=459
/dev/input/event3 2972885.200332 type=0 code=0 value=0
/dev/input/event3 2972885.210774 type=3 code=53 value=460
/dev/input/event3 2972885.210774 type=3 code=54 value=1357
/dev/input/event3 2972885.210774 type=0 code=0 value=0
/dev/input/event3 2972885.216505 type=3 code=53 value=463
/dev/input/event3 2972885.216505 type=3 code=54 value=1372
/dev/input/event3 2972885.216505 type=0 code=0 value=0
/dev/input/event3 2972885.221953 type=3 code=53 value=468
/dev/input/event3 2972885.221953 type=3 code=54 value=1391
/dev/input/event3 2972885.221953 type=0 code=0 value=0
/dev/input/event3 2972885.227337 type=3 code=53 value=473
/dev/input/event3 2972885.227337 type=3 code=54 value=1411
/dev/input/event3 2972885.227337 type=0 code=0 value=0
/dev/input/event3 2972885.232597 type=3 code=53 value=478
/dev/input/event3 2972885.232597 type=3 code=54 value=1428
/dev/input/event3 2972885.232597 type=0 code=0 value=0
/dev/input/event3 2972885.238140 type=3 code=53 value=482
/dev/input/event3 2972885.238140 type=3 code=54 value=1446
/dev/input/event3 2972885.238140 type=0 code=0 value=0
/dev/input/event3 2972885.243463 type=3 code=53 value=486
/dev/input/event3 2972885.243463 type=3 code=54 value=1462
/dev/input/event3 2972885.243463 type=0 code=0 value=0
/dev/input/event3 2972885.248932 type=3 code=53 value=490
/dev/input/event3 2972885.248932 type=3 code=54 value=1477
/dev/input/event3 2972885.248932 type=0 code=0 value=0
/dev/input/event3 2972885.254348 type=3 code=53 value=493
/dev/input/event3 2972885.254348 type=3 code=54 value=1492
/dev/input/event3 2972885.254348 type=0 code=0 value=0
/dev/input/event3 2972885.259777 type=3 code=53 value=497
/dev/input/event3 2972885.259777 type=3 code=54 value=1505
/dev/input/event3 2972885.259777 type=0 code=0 value=0
/dev/input/event3 2972885.265130 type=3 code=53 value=499
/dev/input/event3 2972885.265130 type=3 code=54 value=1518
/dev/input/event3 2972885.265130 type=0 code=0 value=0
/dev/input/event3 2972885.270560 type=3 code=53 value=501
/dev/input/event3 2972885.270560 type=3 code=54 value=1529
/dev/input/event3 2972885.270560 type=0 code=0 value=0
/dev/input/event3 2972885.275907 type=3 code=53 value=503
/dev/input/event3 2972885.275907 type=3 code=54 value=1538
/dev/input/event3 2972885.275907 type=0 code=0 value=0
/dev/input/event3 2972885.281238 type=3 code=54 value=1546
/dev/input/event3 2972885.281238 type=0 code=0 value=0
/dev/input/event3 2972885.286575 type=3 code=54 value=1552
